,date,meantemp,humidity,wind_speed,meanpressure,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7
226,2013-08-15,27.71428571,85.0,8.2,1001.714286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
227,2013-08-16,26.6,92.0,4.46,1000.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2013-08-17,27.42857143,91.0,14.28571429,999.4285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2013-08-18,28.33333333,83.83333333,1.233333333,1000.166667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
230,2013-08-19,28.16666667,84.66666667,5.55,1000.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2013-08-20,27.375,88.5,5.325,999.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
232,2013-08-21,28.33333333,81.16666667,10.31428571,999.2857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
233,2013-08-22,29.16666667,74.83333333,6.483333333,1001.166667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2013-08-23,31.28571429,73.14285714,2.642857143,1001.428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
235,2013-08-24,32.0,71.25,18.525,1000.333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2013-08-25,29.0,90.75,0.925,998.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
237,2013-08-26,32.0,69.875,6.475,997.8571429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2013-08-27,32.14285714,57.28571429,17.07142857,999.8571429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
239,2013-08-28,30.14285714,60.71428571,11.64285714,1003.714286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
240,2013-08-29,31.5,57.0,9.275,1003.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
241,2013-08-30,29.16666667,73.0,3.1,1003.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
242,2013-08-31,29.0,71.75,4.65,1003.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
243,2013-09-01,30.0,65.2,11.48,1003.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
244,2013-09-02,31.85714286,50.85714286,15.34285714,1003.714286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
245,2013-09-03,32.75,45.5,14.8,1001.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
246,2013-09-04,31.71428571,48.0,14.54285714,1002.166667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
247,2013-09-05,31.66666667,46.0,13.56666667,1001.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
248,2013-09-06,30.57142857,55.71428571,10.04285714,1003.428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
249,2013-09-07,30.83333333,51.83333333,6.783333333,1004.166667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
250,2013-09-08,28.0,71.75,2.325,1007.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
251,2013-09-09,31.0,57.5,42.22,1007.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
252,2013-09-10,29.66666667,66.33333333,3.7,1005.333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
253,2013-09-11,30.85714286,61.14285714,3.971428571,1005.571429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
254,2013-09-12,31.16666667,60.33333333,2.783333333,1008.166667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
255,2013-09-13,31.14285714,67.14285714,3.171428571,1007.142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
256,2013-09-14,30.5,67.0,2.783333333,1003.833333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
257,2013-09-15,31.625,56.375,3.9375,1001.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2013-09-16,29.66666667,60.0,7.1,1002.333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
259,2013-09-17,29.25,56.5,3.475,1002.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
260,2013-09-18,29.14285714,58.57142857,5.557142857,1003.142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
261,2013-09-19,29.8,61.6,2.96,1001.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
262,2013-09-20,28.66666667,70.0,9.583333333,1003.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
263,2013-09-21,25.2,89.0,5.18,1003.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
264,2013-09-22,28.33333333,79.66666667,3.083333333,1001.666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
265,2013-09-23,30.28571429,68.0,4.5,1001.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
266,2013-09-24,30.75,65.75,5.7875,1002.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
267,2013-09-25,28.57142857,75.0,6.614285714,1005.428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
268,2013-09-26,28.2,78.8,4.08,1006.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
269,2013-09-27,29.0,71.25,7.4125,1005.625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
270,2013-09-28,30.0,67.33333333,1.233333333,1005.333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
271,2013-09-29,28.14285714,79.85714286,5.557142857,1003.857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
272,2013-09-30,26.85714286,84.57142857,4.228571429,1004.714286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
273,2013-10-01,28.28571429,68.71428571,6.371428571,1007.714286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
274,2013-10-02,29.2,61.4,7.42,1010.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
275,2013-10-03,28.6,59.0,7.4,1008.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2013-10-04,24.83333333,84.33333333,6.783333333,1007.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
277,2013-10-05,28.5,69.0,2.0875,1004.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
278,2013-10-06,29.75,66.5,1.85,1005.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
279,2013-10-07,29.71428571,66.57142857,1.585714286,1008.857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
280,2013-10-08,29.2,69.4,0.0,1009.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
281,2013-10-09,30.83333333,65.5,5.566666667,1010.333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
282,2013-10-10,29.42857143,66.28571429,3.971428571,1010.857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
283,2013-10-11,23.85714286,89.85714286,4.242857143,1010.571429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
284,2013-10-12,26.14285714,82.57142857,2.914285714,1008.285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285,2013-10-13,27.16666667,84.33333333,0.616666667,1007.666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
286,2013-10-14,27.71428571,74.85714286,5.557142857,1007.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
287,2013-10-15,25.85714286,76.42857143,3.7,1009.142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
288,2013-10-16,26.42857143,75.0,0.0,1009.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
289,2013-10-17,26.85714286,76.71428571,1.057142857,1010.428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
290,2013-10-18,26.33333333,73.16666667,0.0,1010.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
291,2013-10-19,24.57142857,69.57142857,2.114285714,1011.571429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
292,2013-10-20,24.33333333,67.83333333,1.55,1010.666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
293,2013-10-21,24.875,63.625,1.3875,1009.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
294,2013-10-22,27.8,53.6,0.0,1011.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
295,2013-10-23,25.0,67.5,1.1625,1013.625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
296,2013-10-24,23.85714286,73.14285714,1.057142857,1013.285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
297,2013-10-25,22.8,75.8,1.86,1011.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
298,2013-10-26,23.0,78.2,0.74,1011.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
299,2013-10-27,22.875,66.875,2.55,1010.625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
300,2013-10-28,22.66666667,63.16666667,4.933333333,1010.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
301,2013-10-29,23.0,62.71428571,3.971428571,1011.142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
302,2013-10-30,22.85714286,67.42857143,2.385714286,1012.857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
303,2013-10-31,23.66666667,58.83333333,3.083333333,1012.833333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
304,2013-11-01,23.42857143,69.14285714,1.057142857,1013.285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
305,2013-11-02,21.625,65.0,4.6375,1014.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
306,2013-11-03,20.625,57.875,5.5625,1016.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
307,2013-11-04,21.16666667,54.16666667,2.466666667,1017.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
308,2013-11-05,18.83333333,74.33333333,0.0,1017.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
309,2013-11-06,20.57142857,66.71428571,3.185714286,1015.857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
310,2013-11-07,20.14285714,73.14285714,4.5,1015.666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
311,2013-11-08,18.0,82.2,19.9125,1015.625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
312,2013-11-09,19.85714286,73.57142857,0.528571429,1016.714286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
313,2013-11-10,16.83333333,72.0,2.466666667,1016.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
314,2013-11-11,18.85714286,61.85714286,5.814285714,1013.428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
315,2013-11-12,16.57142857,71.71428571,0.8,1013.857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
316,2013-11-13,17.75,65.0,3.0125,1014.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
317,2013-11-14,17.625,63.375,3.475,1015.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
318,2013-11-15,17.0,67.0,0.925,1016.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
319,2013-11-16,16.625,69.625,0.0,1018.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
320,2013-11-17,15.57142857,67.42857143,2.385714286,1017.714286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
321,2013-11-18,18.5,55.125,7.4125,1016.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
322,2013-11-19,17.875,63.5,7.175,1015.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
323,2013-11-20,18.25,58.875,2.55,1012.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
324,2013-11-21,17.875,66.25,2.0875,1013.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
325,2013-11-22,17.625,74.875,1.1625,1015.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
326,2013-11-23,18.14285714,77.85714286,0.8,1014.571429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
327,2013-11-24,19.125,58.875,5.0875,1014.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
328,2013-11-25,21.25,49.875,9.5,1012.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
329,2013-11-26,21.25,51.375,9.75,1011.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
330,2013-11-27,19.125,68.5,2.7875,1014.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
331,2013-11-28,18.625,71.875,1.85,1017.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
332,2013-11-29,17.75,66.625,4.8625,1016.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
333,2013-11-30,17.875,69.625,11.8125,1015.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
334,2013-12-01,18.0,65.0,1.585714286,1016.142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
335,2013-12-02,17.25,73.25,1.85,1015.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
336,2013-12-03,17.5,73.5,1.3875,1016.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
337,2013-12-04,17.14285714,71.85714286,4.228571429,1017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
338,2013-12-05,17.14285714,69.0,6.885714286,1015.285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
339,2013-12-06,16.125,72.375,3.7125,1014.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
340,2013-12-07,16.0,80.5,1.1625,1014.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
341,2013-12-08,16.5,83.625,0.0,1014.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
342,2013-12-09,16.125,79.25,2.3125,1013.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
343,2013-12-10,15.5,81.75,2.55,1013.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
344,2013-12-11,16.625,71.875,6.475,1014.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
345,2013-12-12,17.75,62.375,16.9,1012.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
346,2013-12-13,17.14285714,67.71428571,11.62857143,1012.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
347,2013-12-14,16.14285714,79.0,0.8,1012.571429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
348,2013-12-15,15.5,86.25,2.55,1015.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
349,2013-12-16,15.25,89.5,1.1625,1015.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
350,2013-12-17,14.75,92.875,0.925,1014.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
351,2013-12-18,14.875,93.0,2.0875,1012.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
352,2013-12-19,16.125,89.125,3.25,1012.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
353,2013-12-20,15.375,91.375,4.4125,1016.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
354,2013-12-21,14.75,94.0,0.4625,1017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
355,2013-12-22,15.25,94.0,1.3875,1018.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
356,2013-12-23,14.25,88.25,9.025,1020.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
357,2013-12-24,13.5,84.75,5.7875,1021.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
358,2013-12-25,13.66666667,63.16666667,34.4875,1020.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
359,2013-12-26,12.125,67.625,4.4,1019.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
360,2013-12-27,11.875,79.875,1.1625,1018.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
361,2013-12-28,10.875,70.0,5.325,1019.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
362,2013-12-29,10.57142857,69.42857143,5.325,1018.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
363,2013-12-30,12.375,79.5,6.475,1018.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
364,2013-12-31,14.5,89.375,4.8625,1020.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
365,2014-01-01,13.375,89.625,7.65,1021.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
366,2014-01-02,11.0,78.375,8.1,1020.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
367,2014-01-03,12.5,74.875,5.325,1017.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
368,2014-01-04,12.875,88.125,1.1625,1016.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
369,2014-01-05,12.375,89.0,0.4625,1014.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
370,2014-01-06,11.42857143,86.28571429,27.3375,1017.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
371,2014-01-07,12.14285714,72.28571429,20.6,1017.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
372,2014-01-08,11.875,76.875,1.85,1017.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
373,2014-01-09,12.83333333,83.0,1.233333333,1017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
374,2014-01-10,12.375,85.375,0.0,1016.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
375,2014-01-11,12.125,82.625,6.725,1019.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
376,2014-01-12,12.875,80.875,3.25,1020.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
377,2014-01-13,14.0,72.375,1.1625,1019.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
378,2014-01-14,14.875,76.75,2.7875,1017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
379,2014-01-15,12.0,93.5,0.4625,1019.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
380,2014-01-16,12.28571429,90.57142857,1.585714286,1019.571429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
381,2014-01-17,12.0,95.75,1.1625,1017.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
382,2014-01-18,12.5,94.25,1.85,1020.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
383,2014-01-19,14.5,84.5,3.475,1023.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
384,2014-01-20,14.625,83.5,4.4125,1021.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
385,2014-01-21,13.57142857,96.85714286,7.171428571,1020.571429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
386,2014-01-22,15.25,96.125,6.7125,1019.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
387,2014-01-23,15.625,90.125,6.7125,1020.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
388,2014-01-24,13.875,88.875,8.1125,1019.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
389,2014-01-25,11.75,95.625,8.3375,1019.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
390,2014-01-26,14.375,85.75,8.8125,1019.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
391,2014-01-27,16.625,72.375,9.95,1018.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
392,2014-01-28,16.625,69.875,7.4125,1016.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
393,2014-01-29,14.875,81.875,4.625,1018.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
394,2014-01-30,14.5,83.25,0.925,1019.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
395,2014-01-31,14.75,82.5,3.0125,1019.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
396,2014-02-01,14.0,79.375,2.55,1019.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
397,2014-02-02,15.25,76.125,1.85,1016.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
398,2014-02-03,18.42857143,63.85714286,12.2875,1014.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
399,2014-02-04,18.85714286,65.42857143,13.425,1011.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
400,2014-02-05,17.0,72.75,1.625,1011.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
401,2014-02-06,18.5,65.375,6.0125,1010.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
402,2014-02-07,19.625,67.25,15.05,1009.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
403,2014-02-08,13.625,85.375,8.1125,1011.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
404,2014-02-09,12.875,63.375,9.2625,1012.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
405,2014-02-10,12.625,61.75,3.7,1012.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
406,2014-02-11,13.375,64.625,3.7,1013.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
407,2014-02-12,13.25,67.0,9.2625,1013.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
408,2014-02-13,15.25,64.5,4.875,1013.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
409,2014-02-14,13.0,95.5,5.3375,1011.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
410,2014-02-15,12.375,89.5,3.9375,1012.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
411,2014-02-16,13.5,79.0,8.7875,1016.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
412,2014-02-17,15.125,66.125,12.725,1017.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
413,2014-02-18,15.25,60.125,8.8,1017.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
414,2014-02-19,15.125,75.375,1.85,1016.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
415,2014-02-20,16.125,78.625,1.8625,1014.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
416,2014-02-21,17.125,72.25,8.7875,1014.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
417,2014-02-22,16.625,85.625,6.25,1017.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
418,2014-02-23,16.5,80.0,7.8875,1019.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
419,2014-02-24,16.375,69.375,5.3375,1018.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
420,2014-02-25,18.125,69.0,0.925,1017.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
421,2014-02-26,18.75,71.125,2.0875,1014.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
422,2014-02-27,18.625,76.625,7.175,1013.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
423,2014-02-28,15.625,88.375,5.8,1013.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
424,2014-03-01,16.14285714,87.28571429,4.242857143,1015.285714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
425,2014-03-02,16.125,79.0,5.7875,1017.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
426,2014-03-03,17.875,65.625,3.7,1016.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
427,2014-03-04,18.75,66.375,3.7125,1016.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
428,2014-03-05,18.875,67.0,5.325,1016.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
429,2014-03-06,18.375,64.0,4.6375,1016.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
430,2014-03-07,18.5,62.875,6.7125,1017.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
431,2014-03-08,19.875,63.875,9.9625,1017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
432,2014-03-09,22.0,56.625,7.65,1014.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
433,2014-03-10,20.0,63.875,10.8875,1014.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
434,2014-03-11,20.71428571,70.0,15.6,1013.714286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
435,2014-03-12,20.0,68.875,6.4875,1016.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
436,2014-03-13,19.0,60.625,9.95,1016.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
437,2014-03-14,19.625,61.25,5.8,1015.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
438,2014-03-15,21.625,62.625,2.7875,1016.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
439,2014-03-16,23.125,58.5,6.25,1015.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
440,2014-03-17,26.25,52.125,6.7125,1011.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
441,2014-03-18,24.85714286,53.42857143,9.8,1012.857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
442,2014-03-19,21.75,57.375,10.1875,1013.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
443,2014-03-20,21.5,55.0,7.4,1010.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
444,2014-03-21,22.5,64.75,5.3375,1007.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
445,2014-03-22,25.0,59.5,3.0125,1007.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
446,2014-03-23,22.75,61.875,9.025,1010.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
447,2014-03-24,22.375,73.125,9.4875,1011.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
448,2014-03-25,24.625,60.25,2.775,1010.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
449,2014-03-26,25.125,58.875,2.775,1010.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
450,2014-03-27,23.5,63.25,4.8875,1011.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
451,2014-03-28,24.42857143,67.57142857,4.5,1011.142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
452,2014-03-29,25.875,55.625,8.35,1011.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
453,2014-03-30,24.125,46.75,13.9,1009.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
454,2014-03-31,24.125,44.125,13.2,1008.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
455,2014-04-01,24.875,45.75,9.7125,1006.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
456,2014-04-02,26.75,43.375,7.175,1005.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
